domain_id,role,opponent,opponent_seen,meta_agent_choice,meta_agent_score,meta_agent_utility,meta_agent_nash,oracle_choice,oracle_score,oracle_utility,oracle_nash,avgbest_score,meta_agrees_oracle,score_AspirationNegotiator,utility_AspirationNegotiator,nash_AspirationNegotiator,score_BoulwareTBNegotiator,utility_BoulwareTBNegotiator,nash_BoulwareTBNegotiator,score_NaiveTitForTatNegotiator,utility_NaiveTitForTatNegotiator,nash_NaiveTitForTatNegotiator,score_TimeBasedConcedingNegotiator,utility_TimeBasedConcedingNegotiator,nash_TimeBasedConcedingNegotiator,score_BOA_Boulware,utility_BOA_Boulware,nash_BOA_Boulware
domain05,B,BOA_Boulware,True,NaiveTitForTatNegotiator,0.7978465700199999,1.0,0.32615523339999997,NaiveTitForTatNegotiator,0.7978465700199999,1.0,0.32615523339999997,0.45936779231712227,True,0.40348807659364383,0.5092921362,0.15661193751214608,0.3978899874943598,0.5102777802,0.13565180451453257,0.7978465700199999,1.0,0.32615523339999997,0.3978899874943598,0.5102777802,0.13565180451453257,0.2997243399832483,0.34549622830000004,0.192923267244161
domain05,B,LinearTBNegotiator,True,AspirationNegotiator,0.5754776835734212,0.6373451575,0.4311202444114044,BOA_Boulware,0.6774582125944589,0.762252242,0.4796054773148632,0.6312858663043128,False,0.5754776835734212,0.6373451575,0.4311202444114044,0.6332754207345526,0.7397835875000001,0.3847563649485084,0.6369425938845791,0.702017608,0.4851008942819304,0.6332754207345526,0.7397835875000001,0.3847563649485084,0.6774582125944589,0.762252242,0.4796054773148632
domain05,B,ConcederTBNegotiator,True,NaiveTitForTatNegotiator,0.5565676937162248,0.6504488987999999,0.3375115485207497,AspirationNegotiator,0.6967166366070703,0.80771461,0.437721365356901,0.6633435089720688,False,0.6967166366070703,0.80771461,0.437721365356901,0.6953948667060719,0.8296305475,0.38217827818690625,0.5565676937162248,0.6504488987999999,0.3375115485207497,0.6953948667060719,0.8296305475,0.38217827818690625,0.6726434811249054,0.8016265495,0.3716829882496845
domain05,B,BOA_Hardliner,True,NaiveTitForTatNegotiator,0.7978465700199999,1.0,0.32615523339999997,NaiveTitForTatNegotiator,0.7978465700199999,1.0,0.32615523339999997,0.37020080430083874,True,0.3626875893148763,0.4227430543,0.2225581710162546,0.29970774394199345,0.4235013567,0.010855980839978213,0.7978465700199999,1.0,0.32615523339999997,0.29970774394199345,0.4235013567,0.010855980839978213,0.09105437428533039,0.0958260804,0.07992039335110131
domain05,B,BOA_Conceder,True,NaiveTitForTatNegotiator,0.7978465700199999,1.0,0.32615523339999997,NaiveTitForTatNegotiator,0.7978465700199999,1.0,0.32615523339999997,0.5513063647646266,True,0.5173352316790959,0.6037021412000001,0.31581244279698617,0.48850477110374296,0.6052830317,0.21602216304580987,0.7978465700199999,1.0,0.32615523339999997,0.48850477110374296,0.6052830317,0.21602216304580987,0.4643404799165512,0.6445491835,0.04385350488850415
domain05,B,BOA_Moderate,True,NaiveTitForTatNegotiator,0.7978465700199999,1.0,0.32615523339999997,NaiveTitForTatNegotiator,0.7978465700199999,1.0,0.32615523339999997,0.5513063647646266,True,0.5173352316790959,0.6037021412000001,0.31581244279698617,0.48850477110374296,0.6052830317,0.21602216304580987,0.7978465700199999,1.0,0.32615523339999997,0.48850477110374296,0.6052830317,0.21602216304580987,0.4643404799165512,0.6445491835,0.04385350488850415
domain05,B,MiCRONegotiator,False,NaiveTitForTatNegotiator,0.32799999999999996,0.4,0.16000000000000003,BoulwareTBNegotiator,0.45480611661822723,0.46814160600000004,0.4236899747274238,0.3866514164470801,False,0.32799999999999996,0.4,0.16000000000000003,0.45480611661822723,0.46814160600000004,0.4236899747274238,0.32799999999999996,0.4,0.16000000000000003,0.45480611661822723,0.46814160600000004,0.4236899747274238,0.3676448489989461,0.37738160600000004,0.34492574932982023
domain05,B,NiceNegotiator,False,NaiveTitForTatNegotiator,0.7978465700199999,1.0,0.32615523339999997,AspirationNegotiator,0.7978465700199999,1.0,0.32615523339999997,0.7978465700199999,False,0.7978465700199999,1.0,0.32615523339999997,0.7978465700199999,1.0,0.32615523339999997,0.7978465700199999,1.0,0.32615523339999997,0.7978465700199999,1.0,0.32615523339999997,0.7978465700199999,1.0,0.32615523339999997
domain05,B,RandomNegotiator,False,NaiveTitForTatNegotiator,0.7978465700199999,1.0,0.32615523339999997,NaiveTitForTatNegotiator,0.7978465700199999,1.0,0.32615523339999997,0.5159386280079998,True,0.32799999999999996,0.4,0.16000000000000003,0.32799999999999996,0.4,0.16000000000000003,0.7978465700199999,1.0,0.32615523339999997,0.7978465700199999,1.0,0.32615523339999997,0.32799999999999996,0.4,0.16000000000000003
domain05,B,ToughNegotiator,False,NaiveTitForTatNegotiator,0.32799999999999996,0.4,0.16000000000000003,BOA_Boulware,0.401513848,0.401513848,0.40151384799999995,0.34270276959999996,False,0.32799999999999996,0.4,0.16000000000000003,0.32799999999999996,0.4,0.16000000000000003,0.32799999999999996,0.4,0.16000000000000003,0.32799999999999996,0.4,0.16000000000000003,0.401513848,0.401513848,0.40151384799999995
domain05,B,SimpleTitForTatNegotiator,False,NaiveTitForTatNegotiator,0.32799999999999996,0.4,0.16000000000000003,BoulwareTBNegotiator,0.45480611661822723,0.46814160600000004,0.4236899747274238,0.3254698172422348,False,0.32799999999999996,0.4,0.16000000000000003,0.45480611661822723,0.46814160600000004,0.4236899747274238,0.32799999999999996,0.4,0.16000000000000003,0.45480611661822723,0.46814160600000004,0.4236899747274238,0.06173685297471943,0.06905228669999999,0.04466750761573144
domain05,B,TopFractionNegotiator,False,NaiveTitForTatNegotiator,0.32799999999999996,0.4,0.16000000000000003,AspirationNegotiator,0.5916702182592908,0.640174646,0.4784932201976362,0.44321773791207786,False,0.5916702182592908,0.640174646,0.4784932201976362,0.5499243619892201,0.5918827895,0.4520213644640673,0.32799999999999996,0.4,0.16000000000000003,0.4954770656616987,0.509732218,0.4622150435389957,0.25101704365017996,0.2536054352,0.24497746336726656
domain05,B,FirstOfferOrientedTBNegotiator,False,NaiveTitForTatNegotiator,0.6369425938845791,0.702017608,0.4851008942819304,NaiveTitForTatNegotiator,0.6369425938845791,0.702017608,0.4851008942819304,0.5807325957467655,True,0.5754776835734212,0.6373451575,0.4311202444114044,0.5985975694490648,0.6714922419999999,0.42851000016354973,0.6369425938845791,0.702017608,0.4851008942819304,0.5985975694490648,0.6714922419999999,0.42851000016354973,0.4940475623776977,0.5590966735,0.34226630309232564
domain06,A,AspirationNegotiator,True,AspirationNegotiator,0.879798491313525,0.8945594184000001,0.8453563281117499,AspirationNegotiator,0.879798491313525,0.8945594184000001,0.8453563281117499,0.7929003334888275,True,0.879798491313525,0.8945594184000001,0.8453563281117499,0.879798491313525,0.8945594184000001,0.8453563281117499,0.7464951563855518,0.7465707486,0.7463187745518389,0.879798491313525,0.8945594184000001,0.8453563281117499,0.5786110371180102,0.6035838161,0.5203412194933673
domain06,A,BoulwareTBNegotiator,True,AspirationNegotiator,0.879798491313525,0.8945594184000001,0.8453563281117499,AspirationNegotiator,0.879798491313525,0.8945594184000001,0.8453563281117499,0.7929003334888275,True,0.879798491313525,0.8945594184000001,0.8453563281117499,0.879798491313525,0.8945594184000001,0.8453563281117499,0.7464951563855518,0.7465707486,0.7463187745518389,0.879798491313525,0.8945594184000001,0.8453563281117499,0.5786110371180102,0.6035838161,0.5203412194933673
domain06,A,NaiveTitForTatNegotiator,True,AspirationNegotiator,0.88136498425282,0.9141058325,0.8049696716760667,AspirationNegotiator,0.88136498425282,0.9141058325,0.8049696716760667,0.7101411979752941,True,0.88136498425282,0.9141058325,0.8049696716760667,0.88136498425282,0.9141058325,0.8049696716760667,0.32799999999999996,0.4,0.16000000000000003,0.88136498425282,0.9141058325,0.8049696716760667,0.5786110371180102,0.6035838161,0.5203412194933673
domain06,A,TimeBasedConcedingNegotiator,True,AspirationNegotiator,0.879798491313525,0.8945594184000001,0.8453563281117499,AspirationNegotiator,0.879798491313525,0.8945594184000001,0.8453563281117499,0.7929003334888275,True,0.879798491313525,0.8945594184000001,0.8453563281117499,0.879798491313525,0.8945594184000001,0.8453563281117499,0.7464951563855518,0.7465707486,0.7463187745518389,0.879798491313525,0.8945594184000001,0.8453563281117499,0.5786110371180102,0.6035838161,0.5203412194933673
domain06,A,BOA_Boulware,True,AspirationNegotiator,0.879798491313525,0.8945594184000001,0.8453563281117499,AspirationNegotiator,0.879798491313525,0.8945594184000001,0.8453563281117499,0.8407603910480903,True,0.879798491313525,0.8945594184000001,0.8453563281117499,0.879798491313525,0.8945594184000001,0.8453563281117499,0.7464951563855518,0.7465707486,0.7463187745518389,0.879798491313525,0.8945594184000001,0.8453563281117499,0.8179113249143241,0.942558125,0.52706879138108
domain06,A,LinearTBNegotiator,True,TimeBasedConcedingNegotiator,0.7953655869218631,0.8995719645,0.5522173725728771,NaiveTitForTatNegotiator,0.8936938112397781,0.8944612590000001,0.8919030997992601,0.830989962989991,False,0.88136498425282,0.9141058325,0.8049696716760667,0.7953655869218631,0.8995719645,0.5522173725728771,0.8936938112397781,0.8944612590000001,0.8919030997992601,0.7953655869218631,0.8995719645,0.5522173725728771,0.7891598456136307,0.8970205290000001,0.5374849177121026
domain06,A,ConcederTBNegotiator,True,AspirationNegotiator,0.8595769855959888,0.97629,0.5872466186532961,AspirationNegotiator,0.8595769855959888,0.97629,0.5872466186532961,0.8565001973282736,True,0.8595769855959888,0.97629,0.5872466186532961,0.8595769855959888,0.97629,0.5872466186532961,0.8441930442574131,0.9165026763999999,0.6754705692580443,0.8595769855959888,0.97629,0.5872466186532961,0.8595769855959888,0.97629,0.5872466186532961
domain06,A,BOA_Hardliner,True,AspirationNegotiator,0.8936938112397781,0.8944612590000001,0.8919030997992601,AspirationNegotiator,0.8936938112397781,0.8944612590000001,0.8919030997992601,0.8589471054249567,True,0.8936938112397781,0.8944612590000001,0.8919030997992601,0.8936938112397781,0.8944612590000001,0.8919030997992601,0.7464951563855518,0.7465707486,0.7463187745518389,0.8936938112397781,0.8944612590000001,0.8919030997992601,0.8671589370198972,0.9142039919,0.7573871422996571
domain06,A,BOA_Conceder,True,TimeBasedConcedingNegotiator,0.7865881037832543,0.8997107314,0.5226353060108476,NaiveTitForTatNegotiator,0.8936938112397781,0.8944612590000001,0.8919030997992601,0.7490788143787309,False,0.7865881037832543,0.8997107314,0.5226353060108476,0.7865881037832543,0.8997107314,0.5226353060108476,0.8936938112397781,0.8944612590000001,0.8919030997992601,0.7865881037832543,0.8997107314,0.5226353060108476,0.4919359493041142,0.6438539478,0.13746061948038066
domain06,A,BOA_Moderate,True,AspirationNegotiator,0.8715453001966565,0.9378158324999999,0.7169140581555222,AspirationNegotiator,0.8715453001966565,0.9378158324999999,0.7169140581555222,0.7706134012559271,True,0.8715453001966565,0.9378158324999999,0.7169140581555222,0.8715453001966565,0.9378158324999999,0.7169140581555222,0.7464951563855518,0.7465707486,0.7463187745518389,0.8715453001966565,0.9378158324999999,0.7169140581555222,0.4919359493041142,0.6438539478,0.13746061948038066
domain06,A,MiCRONegotiator,False,AspirationNegotiator,0.7676905515549408,0.7958688626000001,0.7019411591164689,AspirationNegotiator,0.7676905515549408,0.7958688626000001,0.7019411591164689,0.7180701600385181,True,0.7676905515549408,0.7958688626000001,0.7019411591164689,0.7676905515549408,0.7958688626000001,0.7019411591164689,0.7464951563855518,0.7465707486,0.7463187745518389,0.7676905515549408,0.7958688626000001,0.7019411591164689,0.5407839891422161,0.5584903534,0.4994691392073873
domain06,A,NiceNegotiator,False,AspirationNegotiator,0.8456051027199998,0.9999999999999999,0.4853503423999999,AspirationNegotiator,0.8456051027199998,0.9999999999999999,0.4853503423999999,0.8456051027199998,True,0.8456051027199998,0.9999999999999999,0.4853503423999999,0.8456051027199998,0.9999999999999999,0.4853503423999999,0.8456051027199998,0.9999999999999999,0.4853503423999999,0.8456051027199998,0.9999999999999999,0.4853503423999999,0.8456051027199998,0.9999999999999999,0.4853503423999999
domain06,A,RandomNegotiator,False,AspirationNegotiator,0.32799999999999996,0.4,0.16000000000000003,BoulwareTBNegotiator,0.8456051027199998,0.9999999999999999,0.4853503423999999,0.6385630616319998,False,0.32799999999999996,0.4,0.16000000000000003,0.8456051027199998,0.9999999999999999,0.4853503423999999,0.8456051027199998,0.9999999999999999,0.4853503423999999,0.32799999999999996,0.4,0.16000000000000003,0.8456051027199998,0.9999999999999999,0.4853503423999999
domain06,A,ToughNegotiator,False,AspirationNegotiator,0.6871603533999999,0.6871603533999999,0.6871603533999999,AspirationNegotiator,0.6871603533999999,0.6871603533999999,0.6871603533999999,0.61532828272,True,0.6871603533999999,0.6871603533999999,0.6871603533999999,0.6871603533999999,0.6871603533999999,0.6871603533999999,0.32799999999999996,0.4,0.16000000000000003,0.6871603533999999,0.6871603533999999,0.6871603533999999,0.6871603533999999,0.6871603533999999,0.6871603533999999
domain06,A,SimpleTitForTatNegotiator,False,AspirationNegotiator,0.88136498425282,0.9141058325,0.8049696716760667,AspirationNegotiator,0.88136498425282,0.9141058325,0.8049696716760667,0.7101411979752941,True,0.88136498425282,0.9141058325,0.8049696716760667,0.88136498425282,0.9141058325,0.8049696716760667,0.32799999999999996,0.4,0.16000000000000003,0.88136498425282,0.9141058325,0.8049696716760667,0.5786110371180102,0.6035838161,0.5203412194933673
domain06,A,TopFractionNegotiator,False,AspirationNegotiator,0.88136498425282,0.9141058325,0.8049696716760667,NaiveTitForTatNegotiator,0.8936938112397781,0.8944612590000001,0.8919030997992601,0.7869264464258585,False,0.88136498425282,0.9141058325,0.8049696716760667,0.6995974152658636,0.7704227123999999,0.5343383886195455,0.8936938112397781,0.8944612590000001,0.8919030997992601,0.88136498425282,0.9141058325,0.8049696716760667,0.5786110371180102,0.6035838161,0.5203412194933673
domain06,A,FirstOfferOrientedTBNegotiator,False,AspirationNegotiator,0.879798491313525,0.8945594184000001,0.8453563281117499,AspirationNegotiator,0.879798491313525,0.8945594184000001,0.8453563281117499,0.7929003334888275,True,0.879798491313525,0.8945594184000001,0.8453563281117499,0.879798491313525,0.8945594184000001,0.8453563281117499,0.7464951563855518,0.7465707486,0.7463187745518389,0.879798491313525,0.8945594184000001,0.8453563281117499,0.5786110371180102,0.6035838161,0.5203412194933673
domain06,B,AspirationNegotiator,True,AspirationNegotiator,0.85791708558282,0.8806088344,0.8049696716760667,BOA_Boulware,0.915105081233525,0.944997404,0.8453563281117499,0.8693546847129611,False,0.85791708558282,0.8806088344,0.8049696716760667,0.85791708558282,0.8806088344,0.8049696716760667,0.85791708558282,0.8806088344,0.8049696716760667,0.85791708558282,0.8806088344,0.8049696716760667,0.915105081233525,0.944997404,0.8453563281117499
domain06,B,BoulwareTBNegotiator,True,AspirationNegotiator,0.85791708558282,0.8806088344,0.8049696716760667,BOA_Boulware,0.915105081233525,0.944997404,0.8453563281117499,0.8693546847129611,False,0.85791708558282,0.8806088344,0.8049696716760667,0.85791708558282,0.8806088344,0.8049696716760667,0.85791708558282,0.8806088344,0.8049696716760667,0.85791708558282,0.8806088344,0.8049696716760667,0.915105081233525,0.944997404,0.8453563281117499
domain06,B,NaiveTitForTatNegotiator,True,AspirationNegotiator,0.9236593763455517,0.9996624914,0.7463187745518389,AspirationNegotiator,0.9236593763455517,0.9996624914,0.7463187745518389,0.9046119415616485,True,0.9236593763455517,0.9996624914,0.7463187745518389,0.9236593763455517,0.9996624914,0.7463187745518389,0.8284222024260348,0.86124,0.751847341420116,0.9236593763455517,0.9996624914,0.7463187745518389,0.9236593763455517,0.9996624914,0.7463187745518389
domain06,B,TimeBasedConcedingNegotiator,True,AspirationNegotiator,0.85791708558282,0.8806088344,0.8049696716760667,BOA_Boulware,0.915105081233525,0.944997404,0.8453563281117499,0.8693546847129611,False,0.85791708558282,0.8806088344,0.8049696716760667,0.85791708558282,0.8806088344,0.8049696716760667,0.85791708558282,0.8806088344,0.8049696716760667,0.85791708558282,0.8806088344,0.8049696716760667,0.915105081233525,0.944997404,0.8453563281117499
domain06,B,BOA_Boulware,True,AspirationNegotiator,0.7595626375280101,0.8620861023999999,0.5203412194933673,BOA_Boulware,0.7758647998622161,0.894320083,0.4994691392073873,0.7628230699948514,False,0.7595626375280101,0.8620861023999999,0.5203412194933673,0.7595626375280101,0.8620861023999999,0.5203412194933673,0.7595626375280101,0.8620861023999999,0.5203412194933673,0.7595626375280101,0.8620861023999999,0.5203412194933673,0.7758647998622161,0.894320083,0.4994691392073873
domain06,B,LinearTBNegotiator,True,AspirationNegotiator,0.965568929939778,0.99714,0.8919030997992601,AspirationNegotiator,0.965568929939778,0.99714,0.8919030997992601,0.965568929939778,True,0.965568929939778,0.99714,0.8919030997992601,0.965568929939778,0.99714,0.8919030997992601,0.965568929939778,0.99714,0.8919030997992601,0.965568929939778,0.99714,0.8919030997992601,0.965568929939778,0.99714,0.8919030997992601
domain06,B,ConcederTBNegotiator,True,AspirationNegotiator,0.9236593763455517,0.9996624914,0.7463187745518389,NaiveTitForTatNegotiator,0.965568929939778,0.99714,0.8919030997992601,0.9215345248690658,False,0.9236593763455517,0.9996624914,0.7463187745518389,0.90614810602,1.0,0.6871603533999999,0.965568929939778,0.99714,0.8919030997992601,0.90614810602,1.0,0.6871603533999999,0.90614810602,1.0,0.6871603533999999
domain06,B,BOA_Hardliner,True,AspirationNegotiator,0.4145050349217053,0.42249142479999996,0.3958701252056844,NaiveTitForTatNegotiator,0.90614810602,1.0,0.6871603533999999,0.5113812077369004,False,0.4145050349217053,0.42249142479999996,0.3958701252056844,0.3811211873379042,0.4233375272,0.2826163943263473,0.90614810602,1.0,0.6871603533999999,0.3811211873379042,0.4233375272,0.2826163943263473,0.4740105230669889,0.5004337062,0.41235642908996273
domain06,B,BOA_Conceder,True,AspirationNegotiator,0.7756506884305885,0.8916209866,0.505053326035295,AspirationNegotiator,0.7756506884305885,0.8916209866,0.505053326035295,0.7079484997550634,True,0.7756506884305885,0.8916209866,0.505053326035295,0.7756506884305885,0.8916209866,0.505053326035295,0.6908101429891816,0.7176400000000001,0.628207143297272,0.7756506884305885,0.8916209866,0.505053326035295,0.5219802904943693,0.6500600830000001,0.2231274413145645
domain06,B,BOA_Moderate,True,AspirationNegotiator,0.858736469512724,0.9451583076,0.6570855139757464,AspirationNegotiator,0.858736469512724,0.9451583076,0.6570855139757464,0.7640359729836659,True,0.858736469512724,0.9451583076,0.6570855139757464,0.858736469512724,0.9451583076,0.6570855139757464,0.7219901658857887,0.74508196,0.6681093129526289,0.858736469512724,0.9451583076,0.6570855139757464,0.5219802904943693,0.6500600830000001,0.2231274413145645
domain06,B,MiCRONegotiator,False,AspirationNegotiator,0.7501897735266566,0.7644507944,0.7169140581555222,AspirationNegotiator,0.7501897735266566,0.7644507944,0.7169140581555222,0.6657518188213254,True,0.7501897735266566,0.7644507944,0.7169140581555222,0.7501897735266566,0.7644507944,0.7169140581555222,0.32799999999999996,0.4,0.16000000000000003,0.7501897735266566,0.7644507944,0.7169140581555222,0.7501897735266566,0.7644507944,0.7169140581555222
domain06,B,NiceNegotiator,False,AspirationNegotiator,0.9236593763455517,0.9996624914,0.7463187745518389,AspirationNegotiator,0.9236593763455517,0.9996624914,0.7463187745518389,0.9096503600851102,True,0.9236593763455517,0.9996624914,0.7463187745518389,0.90614810602,1.0,0.6871603533999999,0.90614810602,1.0,0.6871603533999999,0.90614810602,1.0,0.6871603533999999,0.90614810602,1.0,0.6871603533999999
domain06,B,RandomNegotiator,False,AspirationNegotiator,0.9236593763455517,0.9996624914,0.7463187745518389,AspirationNegotiator,0.9236593763455517,0.9996624914,0.7463187745518389,0.7940207388811102,True,0.9236593763455517,0.9996624914,0.7463187745518389,0.32799999999999996,0.4,0.16000000000000003,0.90614810602,1.0,0.6871603533999999,0.90614810602,1.0,0.6871603533999999,0.90614810602,1.0,0.6871603533999999
domain06,B,ToughNegotiator,False,AspirationNegotiator,0.48535034239999997,0.48535034239999997,0.4853503423999999,AspirationNegotiator,0.48535034239999997,0.48535034239999997,0.4853503423999999,0.45388027391999997,True,0.48535034239999997,0.48535034239999997,0.4853503423999999,0.48535034239999997,0.48535034239999997,0.4853503423999999,0.32799999999999996,0.4,0.16000000000000003,0.48535034239999997,0.48535034239999997,0.4853503423999999,0.48535034239999997,0.48535034239999997,0.4853503423999999
domain06,B,SimpleTitForTatNegotiator,False,AspirationNegotiator,0.9236593763455517,0.9996624914,0.7463187745518389,AspirationNegotiator,0.9236593763455517,0.9996624914,0.7463187745518389,0.9046119415616485,True,0.9236593763455517,0.9996624914,0.7463187745518389,0.9236593763455517,0.9996624914,0.7463187745518389,0.8284222024260348,0.86124,0.751847341420116,0.9236593763455517,0.9996624914,0.7463187745518389,0.9236593763455517,0.9996624914,0.7463187745518389
domain06,B,TopFractionNegotiator,False,AspirationNegotiator,0.965568929939778,0.99714,0.8919030997992601,AspirationNegotiator,0.965568929939778,0.99714,0.8919030997992601,0.9554761601985273,True,0.965568929939778,0.99714,0.8919030997992601,0.965568929939778,0.99714,0.8919030997992601,0.915105081233525,0.944997404,0.8453563281117499,0.965568929939778,0.99714,0.8919030997992601,0.965568929939778,0.99714,0.8919030997992601
domain06,B,FirstOfferOrientedTBNegotiator,False,AspirationNegotiator,0.85791708558282,0.8806088344,0.8049696716760667,BOA_Boulware,0.915105081233525,0.944997404,0.8453563281117499,0.8693546847129611,False,0.85791708558282,0.8806088344,0.8049696716760667,0.85791708558282,0.8806088344,0.8049696716760667,0.85791708558282,0.8806088344,0.8049696716760667,0.85791708558282,0.8806088344,0.8049696716760667,0.915105081233525,0.944997404,0.8453563281117499
domain07,A,AspirationNegotiator,True,NaiveTitForTatNegotiator,0.32799999999999996,0.4,0.16000000000000003,AspirationNegotiator,0.5687153889875064,0.6716787315999999,0.32846758955835487,0.39662761051033213,False,0.5687153889875064,0.6716787315999999,0.32846758955835487,0.4673948083344831,0.5101934508,0.36753130924827704,0.32799999999999996,0.4,0.16000000000000003,0.4673948083344831,0.5101934508,0.36753130924827704,0.15163304689518808,0.1747147929,0.09777563955062699
domain07,A,BoulwareTBNegotiator,True,NaiveTitForTatNegotiator,0.32799999999999996,0.4,0.16000000000000003,AspirationNegotiator,0.49961863732186906,0.589772503,0.28925961740623046,0.38280826017720465,False,0.49961863732186906,0.589772503,0.28925961740623046,0.4673948083344831,0.5101934508,0.36753130924827704,0.32799999999999996,0.4,0.16000000000000003,0.4673948083344831,0.5101934508,0.36753130924827704,0.15163304689518808,0.1747147929,0.09777563955062699
domain07,A,NaiveTitForTatNegotiator,True,NaiveTitForTatNegotiator,0.32799999999999996,0.4,0.16000000000000003,BoulwareTBNegotiator,0.4673948083344831,0.5101934508,0.36753130924827704,0.3898366606415123,False,0.40769782173859526,0.445265435,0.32004005746198416,0.4673948083344831,0.5101934508,0.36753130924827704,0.32799999999999996,0.4,0.16000000000000003,0.4673948083344831,0.5101934508,0.36753130924827704,0.27869586479999997,0.27869586479999997,0.27869586479999997
domain07,A,TimeBasedConcedingNegotiator,True,NaiveTitForTatNegotiator,0.32799999999999996,0.4,0.16000000000000003,AspirationNegotiator,0.49961863732186906,0.589772503,0.28925961740623046,0.38280826017720465,False,0.49961863732186906,0.589772503,0.28925961740623046,0.4673948083344831,0.5101934508,0.36753130924827704,0.32799999999999996,0.4,0.16000000000000003,0.4673948083344831,0.5101934508,0.36753130924827704,0.15163304689518808,0.1747147929,0.09777563955062699
domain07,A,BOA_Boulware,True,NaiveTitForTatNegotiator,0.7788218622399999,1.0,0.26273954080000006,NaiveTitForTatNegotiator,0.7788218622399999,1.0,0.26273954080000006,0.4503524234484206,True,0.386517591437949,0.5093950859999999,0.09980343745983014,0.4673948083344831,0.5101934508,0.36753130924827704,0.7788218622399999,1.0,0.26273954080000006,0.4673948083344831,0.5101934508,0.36753130924827704,0.15163304689518808,0.1747147929,0.09777563955062699
domain07,A,LinearTBNegotiator,True,NaiveTitForTatNegotiator,0.32799999999999996,0.4,0.16000000000000003,AspirationNegotiator,0.5845537653563804,0.6888058648,0.34129886665460135,0.5147564001463707,False,0.5845537653563804,0.6888058648,0.34129886665460135,0.5845537653563804,0.6888058648,0.34129886665460135,0.32799999999999996,0.4,0.16000000000000003,0.5845537653563804,0.6888058648,0.34129886665460135,0.4921207046627127,0.5924346649,0.2580547974423757
domain07,A,ConcederTBNegotiator,True,NaiveTitForTatNegotiator,0.32799999999999996,0.4,0.16000000000000003,BoulwareTBNegotiator,0.4673948083344831,0.5101934508,0.36753130924827704,0.3767369194053924,False,0.40769782173859526,0.445265435,0.32004005746198416,0.4673948083344831,0.5101934508,0.36753130924827704,0.32799999999999996,0.4,0.16000000000000003,0.4673948083344831,0.5101934508,0.36753130924827704,0.21319715861940058,0.2591317136,0.10601653033133543
domain07,A,BOA_Hardliner,True,NaiveTitForTatNegotiator,0.7788218622399999,1.0,0.26273954080000006,NaiveTitForTatNegotiator,0.7788218622399999,1.0,0.26273954080000006,0.4039398871779881,True,0.394544845646646,0.42262906910000003,0.32901499092215325,0.33691605247651046,0.4233730669,0.13518301882170158,0.7788218622399999,1.0,0.26273954080000006,0.33691605247651046,0.4233730669,0.13518301882170158,0.17250062305027353,0.1820998942,0.1501023237009117
domain07,A,BOA_Conceder,True,NaiveTitForTatNegotiator,0.47152700491161154,0.6487694057,0.05796140307203854,AspirationNegotiator,0.5845537653563804,0.6888058648,0.34129886665460135,0.5387252925605753,False,0.5845537653563804,0.6888058648,0.34129886665460135,0.5845537653563804,0.6888058648,0.34129886665460135,0.47152700491161154,0.6487694057,0.05796140307203854,0.5845537653563804,0.6888058648,0.34129886665460135,0.46843816182212394,0.6438664598999999,0.05910546630708024
domain07,A,BOA_Moderate,True,NaiveTitForTatNegotiator,0.7788218622399999,1.0,0.26273954080000006,NaiveTitForTatNegotiator,0.7788218622399999,1.0,0.26273954080000006,0.512384636029928,True,0.4404629429527835,0.6036397437,0.05971707454261184,0.4371001065673665,0.6047484117999999,0.04592072769122179,0.7788218622399999,1.0,0.26273954080000006,0.4371001065673665,0.6047484117999999,0.04592072769122179,0.46843816182212394,0.6438664598999999,0.05910546630708024
domain07,A,MiCRONegotiator,False,NaiveTitForTatNegotiator,0.32799999999999996,0.4,0.16000000000000003,AspirationNegotiator,0.32799999999999996,0.4,0.16000000000000003,0.300854407379737,False,0.32799999999999996,0.4,0.16000000000000003,0.32799999999999996,0.4,0.16000000000000003,0.32799999999999996,0.4,0.16000000000000003,0.32799999999999996,0.4,0.16000000000000003,0.19227203689868527,0.1941387155,0.18791645349561764
domain07,A,NiceNegotiator,False,AspirationNegotiator,0.7788218622399999,1.0,0.26273954080000006,AspirationNegotiator,0.7788218622399999,1.0,0.26273954080000006,0.7788218622399999,True,0.7788218622399999,1.0,0.26273954080000006,0.7788218622399999,1.0,0.26273954080000006,0.7788218622399999,1.0,0.26273954080000006,0.7788218622399999,1.0,0.26273954080000006,0.7788218622399999,1.0,0.26273954080000006
domain07,A,RandomNegotiator,False,NaiveTitForTatNegotiator,0.32799999999999996,0.4,0.16000000000000003,AspirationNegotiator,0.7788218622399999,1.0,0.26273954080000006,0.688657489792,False,0.7788218622399999,1.0,0.26273954080000006,0.7788218622399999,1.0,0.26273954080000006,0.32799999999999996,0.4,0.16000000000000003,0.7788218622399999,1.0,0.26273954080000006,0.7788218622399999,1.0,0.26273954080000006
domain07,A,ToughNegotiator,False,NaiveTitForTatNegotiator,0.32799999999999996,0.4,0.16000000000000003,AspirationNegotiator,0.32799999999999996,0.4,0.16000000000000003,0.31813917295999994,False,0.32799999999999996,0.4,0.16000000000000003,0.32799999999999996,0.4,0.16000000000000003,0.32799999999999996,0.4,0.16000000000000003,0.32799999999999996,0.4,0.16000000000000003,0.27869586479999997,0.27869586479999997,0.27869586479999997
