domain_id,agent_a,agent_b,utility_a,utility_b,nash,agreement,hybrid_e_a,hybrid_e_b
domain27,BoulwareTBNegotiator,HybridAgent,0.7393833352,0.6477139427,0.4789088952090677,True,,0.7401337623596191
domain27,BoulwareTBNegotiator,AspirationNegotiator,0.7172055592,0.6844611371,0.4908993325844733,True,,
domain27,BoulwareTBNegotiator,NaiveTitForTatNegotiator,0.5998678794,0.5902793159,0.3540896014826157,True,,
domain27,BoulwareTBNegotiator,TimeBasedConcedingNegotiator,0.8162050888,0.6385023233,0.5211488454880828,True,,
domain27,BoulwareTBNegotiator,MiCRONegotiator,0.4,0.4,0.16000000000000003,False,,
domain27,BoulwareTBNegotiator,NiceNegotiator,1.0,0.42943907119999997,0.42943907119999997,True,,
domain27,NaiveTitForTatNegotiator,HybridAgent,1.0,0.42943907119999997,0.42943907119999997,True,,1.4802675247192383
domain27,NaiveTitForTatNegotiator,AspirationNegotiator,0.7172055592,0.6844611371,0.4908993325844733,True,,
domain27,NaiveTitForTatNegotiator,BoulwareTBNegotiator,0.8162050888,0.6385023233,0.5211488454880828,True,,
domain27,NaiveTitForTatNegotiator,TimeBasedConcedingNegotiator,0.8162050888,0.6385023233,0.5211488454880828,True,,
domain27,NaiveTitForTatNegotiator,MiCRONegotiator,0.4,0.4,0.16000000000000003,False,,
domain27,NaiveTitForTatNegotiator,NiceNegotiator,1.0,0.42943907119999997,0.42943907119999997,True,,
domain27,TimeBasedConcedingNegotiator,HybridAgent,0.7393833352,0.6477139427,0.4789088952090677,True,,0.7401337623596191
domain27,TimeBasedConcedingNegotiator,AspirationNegotiator,0.7172055592,0.6844611371,0.4908993325844733,True,,
domain27,TimeBasedConcedingNegotiator,BoulwareTBNegotiator,0.8162050888,0.6385023233,0.5211488454880828,True,,
domain27,TimeBasedConcedingNegotiator,NaiveTitForTatNegotiator,0.5998678794,0.5902793159,0.3540896014826157,True,,
domain27,TimeBasedConcedingNegotiator,MiCRONegotiator,0.4,0.4,0.16000000000000003,False,,
domain27,TimeBasedConcedingNegotiator,NiceNegotiator,1.0,0.42943907119999997,0.42943907119999997,True,,
domain27,MiCRONegotiator,HybridAgent,0.9861274144000001,0.4941562046,0.4873009803519154,True,,0.37006688117980957
domain27,MiCRONegotiator,AspirationNegotiator,0.9699525032,0.5864778824,0.5688556901053152,True,,
domain27,MiCRONegotiator,BoulwareTBNegotiator,0.8848255592,0.5677195628,0.5023327796232895,True,,
domain27,MiCRONegotiator,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,False,,
domain27,MiCRONegotiator,TimeBasedConcedingNegotiator,0.8848255592,0.5677195628,0.5023327796232895,True,,
domain27,MiCRONegotiator,NiceNegotiator,1.0,0.42943907119999997,0.42943907119999997,True,,
domain27,NiceNegotiator,HybridAgent,0.2319501128,1.0,0.2319501128,True,,0.3985344469547272
domain27,NiceNegotiator,AspirationNegotiator,0.2319501128,1.0,0.2319501128,True,,
domain27,NiceNegotiator,BoulwareTBNegotiator,0.2319501128,1.0,0.2319501128,True,,
domain27,NiceNegotiator,NaiveTitForTatNegotiator,0.2319501128,1.0,0.2319501128,True,,
domain27,NiceNegotiator,TimeBasedConcedingNegotiator,0.2319501128,1.0,0.2319501128,True,,
domain27,NiceNegotiator,MiCRONegotiator,0.2319501128,1.0,0.2319501128,True,,
domain27,HybridAgent,AspirationNegotiator,0.4951323233,0.7509744367,0.37183171758217975,True,0.7401337623596191,
domain27,HybridAgent,BoulwareTBNegotiator,0.6477139427,0.7393833352,0.4789088952090677,True,0.7401337623596191,
domain27,HybridAgent,NaiveTitForTatNegotiator,0.42943907119999997,1.0,0.42943907119999997,True,1.4802675247192383,
domain27,HybridAgent,TimeBasedConcedingNegotiator,0.6477139427,0.7393833352,0.4789088952090677,True,0.7401337623596191,
domain27,HybridAgent,MiCRONegotiator,0.5864778824,0.9699525032,0.5688556901053152,True,0.37006688117980957,
domain27,HybridAgent,NiceNegotiator,1.0,0.2319501128,0.2319501128,True,0.5,
domain27,AspirationNegotiator,HybridAgent,0.7517004292,0.4500137064,0.3382754962467628,True,,1.1571346521377563
domain27,AspirationNegotiator,BoulwareTBNegotiator,0.6844611371,0.7172055592,0.4908993325844733,True,,
domain27,AspirationNegotiator,NaiveTitForTatNegotiator,0.6844611371,0.7172055592,0.4908993325844733,True,,
domain27,AspirationNegotiator,TimeBasedConcedingNegotiator,0.6844611371,0.7172055592,0.4908993325844733,True,,
domain27,AspirationNegotiator,MiCRONegotiator,0.5864778824,0.9699525032,0.5688556901053152,True,,
domain27,AspirationNegotiator,NiceNegotiator,1.0,0.2319501128,0.2319501128,True,,
domain27,BoulwareTBNegotiator,HybridAgent,0.6544884257000001,0.8750301128,0.5726970809665655,True,,0.8678509891033173
domain27,BoulwareTBNegotiator,AspirationNegotiator,0.7013593133,0.6688199122,0.46908307434195834,True,,
domain27,BoulwareTBNegotiator,NaiveTitForTatNegotiator,0.6385023233,0.8162050888,0.5211488454880828,True,,
domain27,BoulwareTBNegotiator,TimeBasedConcedingNegotiator,0.6385023233,0.8162050888,0.5211488454880828,True,,
domain27,BoulwareTBNegotiator,MiCRONegotiator,0.5677195628,0.8848255592,0.5023327796232895,True,,
domain27,BoulwareTBNegotiator,NiceNegotiator,1.0,0.2319501128,0.2319501128,True,,
domain27,NaiveTitForTatNegotiator,HybridAgent,0.7964895628,0.4093655592,0.32605539527258554,True,,0.2892836630344391
domain27,NaiveTitForTatNegotiator,AspirationNegotiator,0.7013593133,0.6688199122,0.46908307434195834,True,,
domain27,NaiveTitForTatNegotiator,BoulwareTBNegotiator,0.5902793159,0.5998678794,0.3540896014826157,True,,
domain27,NaiveTitForTatNegotiator,TimeBasedConcedingNegotiator,0.5902793159,0.5998678794,0.3540896014826157,True,,
domain27,NaiveTitForTatNegotiator,MiCRONegotiator,0.4,0.4,0.16000000000000003,False,,
domain27,NaiveTitForTatNegotiator,NiceNegotiator,1.0,0.2319501128,0.2319501128,True,,
domain27,TimeBasedConcedingNegotiator,HybridAgent,0.6544884257000001,0.8750301128,0.5726970809665655,True,,0.8678509891033173
domain27,TimeBasedConcedingNegotiator,AspirationNegotiator,0.7013593133,0.6688199122,0.46908307434195834,True,,
domain27,TimeBasedConcedingNegotiator,BoulwareTBNegotiator,0.6385023233,0.8162050888,0.5211488454880828,True,,
domain27,TimeBasedConcedingNegotiator,NaiveTitForTatNegotiator,0.6385023233,0.8162050888,0.5211488454880828,True,,
domain27,TimeBasedConcedingNegotiator,MiCRONegotiator,0.5677195628,0.8848255592,0.5023327796232895,True,,
domain27,TimeBasedConcedingNegotiator,NiceNegotiator,1.0,0.2319501128,0.2319501128,True,,
domain27,MiCRONegotiator,HybridAgent,0.9319894567,0.3268725032,0.304641726667537,True,,0.2892836630344391
domain27,MiCRONegotiator,AspirationNegotiator,0.4,0.4,0.16000000000000003,False,,
domain27,MiCRONegotiator,BoulwareTBNegotiator,0.4,0.4,0.16000000000000003,False,,
domain27,MiCRONegotiator,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,False,,
domain27,MiCRONegotiator,TimeBasedConcedingNegotiator,0.4,0.4,0.16000000000000003,False,,
domain27,MiCRONegotiator,NiceNegotiator,1.0,0.2319501128,0.2319501128,True,,
domain27,NiceNegotiator,HybridAgent,0.42943907119999997,1.0,0.42943907119999997,True,,0.3055194318294525
domain27,NiceNegotiator,AspirationNegotiator,0.42943907119999997,1.0,0.42943907119999997,True,,
domain27,NiceNegotiator,BoulwareTBNegotiator,0.42943907119999997,1.0,0.42943907119999997,True,,
domain27,NiceNegotiator,NaiveTitForTatNegotiator,0.42943907119999997,1.0,0.42943907119999997,True,,
domain27,NiceNegotiator,TimeBasedConcedingNegotiator,0.42943907119999997,1.0,0.42943907119999997,True,,
domain27,NiceNegotiator,MiCRONegotiator,0.42943907119999997,1.0,0.42943907119999997,True,,
domain28,HybridAgent,AspirationNegotiator,0.9023453233,0.8682434127,0.7834553829358768,True,0.2648279070854187,
domain28,HybridAgent,BoulwareTBNegotiator,0.9023453233,0.8682434127,0.7834553829358768,True,0.2648279070854187,
domain28,HybridAgent,NaiveTitForTatNegotiator,0.9023453233,0.8682434127,0.7834553829358768,True,0.13241395354270935,
domain28,HybridAgent,TimeBasedConcedingNegotiator,0.9023453233,0.8682434127,0.7834553829358768,True,0.2648279070854187,
domain28,HybridAgent,MiCRONegotiator,0.8051996373999999,0.9450546104000002,0.7609576296172783,True,0.13241395354270935,
domain28,HybridAgent,NiceNegotiator,0.9999999999999999,0.3038945151,0.30389451509999993,True,0.5,
domain28,AspirationNegotiator,HybridAgent,0.8606218593999998,0.90218,0.7764358291134918,True,,0.5388696789741516
domain28,AspirationNegotiator,BoulwareTBNegotiator,0.8606218593999998,0.90218,0.7764358291134918,True,,
domain28,AspirationNegotiator,NaiveTitForTatNegotiator,0.9802258969999998,0.7439045151000001,0.7291944705962475,True,,
domain28,AspirationNegotiator,TimeBasedConcedingNegotiator,0.8606218593999998,0.90218,0.7764358291134918,True,,
domain28,AspirationNegotiator,MiCRONegotiator,0.8606218593999998,0.90218,0.7764358291134918,True,,
domain28,AspirationNegotiator,NiceNegotiator,0.9999999999999999,0.3038945151,0.30389451509999993,True,,
domain28,BoulwareTBNegotiator,HybridAgent,0.9032358969999998,0.7647763685,0.6907734692064998,True,,0.5388696789741516
domain28,BoulwareTBNegotiator,AspirationNegotiator,0.9143057198,0.8373049031000002,0.7655526621209149,True,,
domain28,BoulwareTBNegotiator,NaiveTitForTatNegotiator,0.9802258969999998,0.7439045151000001,0.7291944705962475,True,,
domain28,BoulwareTBNegotiator,TimeBasedConcedingNegotiator,0.9143057198,0.8373049031000002,0.7655526621209149,True,,
domain28,BoulwareTBNegotiator,MiCRONegotiator,0.8520110929,0.8797261216000001,0.7495364143170944,True,,
domain28,BoulwareTBNegotiator,NiceNegotiator,0.9999999999999999,0.3038945151,0.30389451509999993,True,,
domain28,NaiveTitForTatNegotiator,HybridAgent,0.8735153746999998,0.9306064920000001,0.8128990785576325,True,,0.2694348394870758
domain28,NaiveTitForTatNegotiator,AspirationNegotiator,0.8004172191999999,1.0,0.8004172191999999,True,,
domain28,NaiveTitForTatNegotiator,BoulwareTBNegotiator,0.8004172191999999,1.0,0.8004172191999999,True,,
domain28,NaiveTitForTatNegotiator,TimeBasedConcedingNegotiator,0.8004172191999999,1.0,0.8004172191999999,True,,
domain28,NaiveTitForTatNegotiator,MiCRONegotiator,0.8123776156999999,0.9690614904000001,0.7872438630378404,True,,
domain28,NaiveTitForTatNegotiator,NiceNegotiator,0.9999999999999999,0.3038945151,0.30389451509999993,True,,
domain28,TimeBasedConcedingNegotiator,HybridAgent,0.9032358969999998,0.7647763685,0.6907734692064998,True,,0.5388696789741516
domain28,TimeBasedConcedingNegotiator,AspirationNegotiator,0.9143057198,0.8373049031000002,0.7655526621209149,True,,
domain28,TimeBasedConcedingNegotiator,BoulwareTBNegotiator,0.9143057198,0.8373049031000002,0.7655526621209149,True,,
domain28,TimeBasedConcedingNegotiator,NaiveTitForTatNegotiator,0.9802258969999998,0.7439045151000001,0.7291944705962475,True,,
domain28,TimeBasedConcedingNegotiator,MiCRONegotiator,0.8520110929,0.8797261216000001,0.7495364143170944,True,,
domain28,TimeBasedConcedingNegotiator,NiceNegotiator,0.9999999999999999,0.3038945151,0.30389451509999993,True,,
domain28,MiCRONegotiator,HybridAgent,0.9866364280999999,0.5164941468,0.509591940133309,True,,0.2694348394870758
domain28,MiCRONegotiator,AspirationNegotiator,0.9625499634999999,0.7704234127,0.7415710277739304,True,,
domain28,MiCRONegotiator,BoulwareTBNegotiator,0.9625499634999999,0.7704234127,0.7415710277739304,True,,
domain28,MiCRONegotiator,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,False,,
domain28,MiCRONegotiator,TimeBasedConcedingNegotiator,0.9625499634999999,0.7704234127,0.7415710277739304,True,,
domain28,MiCRONegotiator,NiceNegotiator,0.9999999999999999,0.3038945151,0.30389451509999993,True,,
domain28,NiceNegotiator,HybridAgent,0.8004172191999999,1.0,0.8004172191999999,True,,0.23797607421875
domain28,NiceNegotiator,AspirationNegotiator,0.8004172191999999,1.0,0.8004172191999999,True,,
domain28,NiceNegotiator,BoulwareTBNegotiator,0.8004172191999999,1.0,0.8004172191999999,True,,
domain28,NiceNegotiator,NaiveTitForTatNegotiator,0.8004172191999999,1.0,0.8004172191999999,True,,
domain28,NiceNegotiator,TimeBasedConcedingNegotiator,0.8004172191999999,1.0,0.8004172191999999,True,,
domain28,NiceNegotiator,MiCRONegotiator,0.8004172191999999,1.0,0.8004172191999999,True,,
domain28,HybridAgent,AspirationNegotiator,0.90218,0.8606218593999998,0.7764358291134918,True,0.5388696789741516,
domain28,HybridAgent,BoulwareTBNegotiator,0.7647763685,0.9032358969999998,0.6907734692064998,True,0.5388696789741516,
domain28,HybridAgent,NaiveTitForTatNegotiator,0.9306064920000001,0.8735153746999998,0.8128990785576325,True,0.2694348394870758,
domain28,HybridAgent,TimeBasedConcedingNegotiator,0.7647763685,0.9032358969999998,0.6907734692064998,True,0.5388696789741516,
domain28,HybridAgent,MiCRONegotiator,0.5164941468,0.9866364280999999,0.509591940133309,True,0.2694348394870758,
domain28,HybridAgent,NiceNegotiator,1.0,0.8004172191999999,0.8004172191999999,True,0.5,
domain28,AspirationNegotiator,HybridAgent,0.8682434127,0.9023453233,0.7834553829358768,True,,0.2648279070854187
domain28,AspirationNegotiator,BoulwareTBNegotiator,0.8373049031000002,0.9143057198,0.7655526621209149,True,,
domain28,AspirationNegotiator,NaiveTitForTatNegotiator,1.0,0.8004172191999999,0.8004172191999999,True,,
domain28,AspirationNegotiator,TimeBasedConcedingNegotiator,0.8373049031000002,0.9143057198,0.7655526621209149,True,,
domain28,AspirationNegotiator,MiCRONegotiator,0.7704234127,0.9625499634999999,0.7415710277739304,True,,
domain28,AspirationNegotiator,NiceNegotiator,1.0,0.8004172191999999,0.8004172191999999,True,,
domain28,BoulwareTBNegotiator,HybridAgent,0.8682434127,0.9023453233,0.7834553829358768,True,,0.2648279070854187
domain28,BoulwareTBNegotiator,AspirationNegotiator,0.90218,0.8606218593999998,0.7764358291134918,True,,
domain28,BoulwareTBNegotiator,NaiveTitForTatNegotiator,1.0,0.8004172191999999,0.8004172191999999,True,,
domain28,BoulwareTBNegotiator,TimeBasedConcedingNegotiator,0.8373049031000002,0.9143057198,0.7655526621209149,True,,
domain28,BoulwareTBNegotiator,MiCRONegotiator,0.7704234127,0.9625499634999999,0.7415710277739304,True,,
domain28,BoulwareTBNegotiator,NiceNegotiator,1.0,0.8004172191999999,0.8004172191999999,True,,
domain28,NaiveTitForTatNegotiator,HybridAgent,0.8682434127,0.9023453233,0.7834553829358768,True,,0.13241395354270935
domain28,NaiveTitForTatNegotiator,AspirationNegotiator,0.7439045151000001,0.9802258969999998,0.7291944705962475,True,,
domain28,NaiveTitForTatNegotiator,BoulwareTBNegotiator,0.7439045151000001,0.9802258969999998,0.7291944705962475,True,,
domain28,NaiveTitForTatNegotiator,TimeBasedConcedingNegotiator,0.7439045151000001,0.9802258969999998,0.7291944705962475,True,,
domain28,NaiveTitForTatNegotiator,MiCRONegotiator,0.4,0.4,0.16000000000000003,False,,
domain28,NaiveTitForTatNegotiator,NiceNegotiator,1.0,0.8004172191999999,0.8004172191999999,True,,
domain28,TimeBasedConcedingNegotiator,HybridAgent,0.8682434127,0.9023453233,0.7834553829358768,True,,0.2648279070854187
domain28,TimeBasedConcedingNegotiator,AspirationNegotiator,0.90218,0.8606218593999998,0.7764358291134918,True,,
domain28,TimeBasedConcedingNegotiator,BoulwareTBNegotiator,0.8373049031000002,0.9143057198,0.7655526621209149,True,,
domain28,TimeBasedConcedingNegotiator,NaiveTitForTatNegotiator,1.0,0.8004172191999999,0.8004172191999999,True,,
domain28,TimeBasedConcedingNegotiator,MiCRONegotiator,0.7704234127,0.9625499634999999,0.7415710277739304,True,,
domain28,TimeBasedConcedingNegotiator,NiceNegotiator,1.0,0.8004172191999999,0.8004172191999999,True,,
domain28,MiCRONegotiator,HybridAgent,0.9690614904000001,0.8123776156999999,0.7872438630378404,True,,0.13241395354270935
domain28,MiCRONegotiator,AspirationNegotiator,0.90218,0.8606218593999998,0.7764358291134918,True,,
domain28,MiCRONegotiator,BoulwareTBNegotiator,0.8797261216000001,0.8520110929,0.7495364143170944,True,,
domain28,MiCRONegotiator,NaiveTitForTatNegotiator,1.0,0.8004172191999999,0.8004172191999999,True,,
domain28,MiCRONegotiator,TimeBasedConcedingNegotiator,0.8797261216000001,0.8520110929,0.7495364143170944,True,,
domain28,MiCRONegotiator,NiceNegotiator,1.0,0.8004172191999999,0.8004172191999999,True,,
domain28,NiceNegotiator,HybridAgent,0.3038945151,0.9999999999999999,0.30389451509999993,True,,0.11148557811975479
domain28,NiceNegotiator,AspirationNegotiator,0.3038945151,0.9999999999999999,0.30389451509999993,True,,
domain28,NiceNegotiator,BoulwareTBNegotiator,0.3038945151,0.9999999999999999,0.30389451509999993,True,,
domain28,NiceNegotiator,NaiveTitForTatNegotiator,0.3038945151,0.9999999999999999,0.30389451509999993,True,,
domain28,NiceNegotiator,TimeBasedConcedingNegotiator,0.3038945151,0.9999999999999999,0.30389451509999993,True,,
domain28,NiceNegotiator,MiCRONegotiator,0.3038945151,0.9999999999999999,0.30389451509999993,True,,
domain29,HybridAgent,AspirationNegotiator,0.7872548121,0.9027152957,0.7106669604960995,True,0.611714243888855,
domain29,HybridAgent,BoulwareTBNegotiator,0.7252838007,0.8839873191000001,0.6411416825674517,True,0.611714243888855,
domain29,HybridAgent,NaiveTitForTatNegotiator,0.2690825135,0.965794378,0.2598783787564091,True,0.3058571219444275,
domain29,HybridAgent,TimeBasedConcedingNegotiator,0.7252838007,0.8839873191000001,0.6411416825674517,True,0.611714243888855,
domain29,HybridAgent,MiCRONegotiator,0.5309981135,0.9849491147,0.5230061217991951,True,0.3058571219444275,
domain29,HybridAgent,NiceNegotiator,1.0,0.4097522749,0.4097522749,True,0.5,
domain29,AspirationNegotiator,HybridAgent,0.7971635232000001,0.5907522748999999,0.4709261647976989,True,,0.7869642376899719
domain29,AspirationNegotiator,BoulwareTBNegotiator,0.7063042502,0.7129631168999999,0.5035688797023093,True,,
domain29,AspirationNegotiator,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,False,,
domain29,AspirationNegotiator,TimeBasedConcedingNegotiator,0.7063042502,0.7129631168999999,0.5035688797023093,True,,
domain29,AspirationNegotiator,MiCRONegotiator,0.6793074985,0.9056330860999999,0.6152033462774261,True,,
domain29,AspirationNegotiator,NiceNegotiator,1.0,0.4097522749,0.4097522749,True,,
domain29,BoulwareTBNegotiator,HybridAgent,0.7521351696,0.5882941982,0.442476756537853,True,,0.524642825126648
domain29,BoulwareTBNegotiator,AspirationNegotiator,0.7771397782,0.6374660939,0.4954002588234664,True,,
domain29,BoulwareTBNegotiator,NaiveTitForTatNegotiator,0.6217668093,0.8333431012999999,0.5181450811474676,True,,
domain29,BoulwareTBNegotiator,TimeBasedConcedingNegotiator,0.7063042502,0.7129631168999999,0.5035688797023093,True,,
domain29,BoulwareTBNegotiator,MiCRONegotiator,0.6793074985,0.9056330860999999,0.6152033462774261,True,,
domain29,BoulwareTBNegotiator,NiceNegotiator,1.0,0.4097522749,0.4097522749,True,,
domain29,NaiveTitForTatNegotiator,HybridAgent,0.7872548121,0.9027152957,0.7106669604960995,True,,0.524642825126648
domain29,NaiveTitForTatNegotiator,AspirationNegotiator,0.7872548121,0.9027152957,0.7106669604960995,True,,
domain29,NaiveTitForTatNegotiator,BoulwareTBNegotiator,0.7252838007,0.8839873191000001,0.6411416825674517,True,,
domain29,NaiveTitForTatNegotiator,TimeBasedConcedingNegotiator,0.7252838007,0.8839873191000001,0.6411416825674517,True,,
domain29,NaiveTitForTatNegotiator,MiCRONegotiator,0.4,0.4,0.16000000000000003,False,,
domain29,NaiveTitForTatNegotiator,NiceNegotiator,1.0,0.4097522749,0.4097522749,True,,
domain29,TimeBasedConcedingNegotiator,HybridAgent,0.7521351696,0.5882941982,0.442476756537853,True,,0.524642825126648
domain29,TimeBasedConcedingNegotiator,AspirationNegotiator,0.7771397782,0.6374660939,0.4954002588234664,True,,
domain29,TimeBasedConcedingNegotiator,BoulwareTBNegotiator,0.7063042502,0.7129631168999999,0.5035688797023093,True,,
domain29,TimeBasedConcedingNegotiator,NaiveTitForTatNegotiator,0.6217668093,0.8333431012999999,0.5181450811474676,True,,
domain29,TimeBasedConcedingNegotiator,MiCRONegotiator,0.6793074985,0.9056330860999999,0.6152033462774261,True,,
domain29,TimeBasedConcedingNegotiator,NiceNegotiator,1.0,0.4097522749,0.4097522749,True,,
domain29,MiCRONegotiator,HybridAgent,0.9914492103999999,0.48979047929999997,0.4856023839634225,True,,0.262321412563324
domain29,MiCRONegotiator,AspirationNegotiator,0.8818480465,0.5287375847,0.4662662061788233,True,,
domain29,MiCRONegotiator,BoulwareTBNegotiator,0.8818480465,0.5287375847,0.4662662061788233,True,,
domain29,MiCRONegotiator,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,False,,
domain29,MiCRONegotiator,TimeBasedConcedingNegotiator,0.8818480465,0.5287375847,0.4662662061788233,True,,
domain29,MiCRONegotiator,NiceNegotiator,1.0,0.4097522749,0.4097522749,True,,
domain29,NiceNegotiator,HybridAgent,0.15359811350000002,1.0,0.15359811350000002,True,,0.31598252058029175
domain29,NiceNegotiator,AspirationNegotiator,0.15359811350000002,1.0,0.15359811350000002,True,,
domain29,NiceNegotiator,BoulwareTBNegotiator,0.15359811350000002,1.0,0.15359811350000002,True,,
domain29,NiceNegotiator,NaiveTitForTatNegotiator,0.15359811350000002,1.0,0.15359811350000002,True,,
domain29,NiceNegotiator,TimeBasedConcedingNegotiator,0.15359811350000002,1.0,0.15359811350000002,True,,
domain29,NiceNegotiator,MiCRONegotiator,0.15359811350000002,1.0,0.15359811350000002,True,,
domain29,HybridAgent,AspirationNegotiator,0.5907522748999999,0.7971635232000001,0.4709261647976989,True,0.7869642376899719,
domain29,HybridAgent,BoulwareTBNegotiator,0.5464975847,0.7637315697,0.4173774582001897,True,0.524642825126648,
domain29,HybridAgent,NaiveTitForTatNegotiator,0.9027152957,0.7872548121,0.7106669604960995,True,0.524642825126648,
domain29,HybridAgent,TimeBasedConcedingNegotiator,0.5464975847,0.7637315697,0.4173774582001897,True,0.524642825126648,
domain29,HybridAgent,MiCRONegotiator,0.48979047929999997,0.9914492103999999,0.4856023839634225,True,0.262321412563324,
domain29,HybridAgent,NiceNegotiator,1.0,0.15359811350000002,0.15359811350000002,True,0.5,
domain29,AspirationNegotiator,HybridAgent,0.9027152957,0.7872548121,0.7106669604960995,True,,0.611714243888855
domain29,AspirationNegotiator,BoulwareTBNegotiator,0.6374660939,0.7771397782,0.4954002588234664,True,,
domain29,AspirationNegotiator,NaiveTitForTatNegotiator,0.9027152957,0.7872548121,0.7106669604960995,True,,
domain29,AspirationNegotiator,TimeBasedConcedingNegotiator,0.6374660939,0.7771397782,0.4954002588234664,True,,
domain29,AspirationNegotiator,MiCRONegotiator,0.5287375847,0.8818480465,0.4662662061788233,True,,
domain29,AspirationNegotiator,NiceNegotiator,1.0,0.15359811350000002,0.15359811350000002,True,,
domain29,BoulwareTBNegotiator,HybridAgent,0.8839873191000001,0.7252838007,0.6411416825674517,True,,0.611714243888855
domain29,BoulwareTBNegotiator,AspirationNegotiator,0.6218132936,0.7096187486000001,0.44125037126727645,True,,
domain29,BoulwareTBNegotiator,NaiveTitForTatNegotiator,0.8839873191000001,0.7252838007,0.6411416825674517,True,,
domain29,BoulwareTBNegotiator,TimeBasedConcedingNegotiator,0.6218132936,0.7096187486000001,0.44125037126727645,True,,
domain29,BoulwareTBNegotiator,MiCRONegotiator,0.5287375847,0.8818480465,0.4662662061788233,True,,
domain29,BoulwareTBNegotiator,NiceNegotiator,1.0,0.15359811350000002,0.15359811350000002,True,,
domain29,NaiveTitForTatNegotiator,HybridAgent,0.965794378,0.2690825135,0.2598783787564091,True,,0.3058571219444275
domain29,NaiveTitForTatNegotiator,AspirationNegotiator,0.4,0.4,0.16000000000000003,False,,
domain29,NaiveTitForTatNegotiator,BoulwareTBNegotiator,0.8333431012999999,0.6217668093,0.5181450811474676,True,,
domain29,NaiveTitForTatNegotiator,TimeBasedConcedingNegotiator,0.8333431012999999,0.6217668093,0.5181450811474676,True,,
domain29,NaiveTitForTatNegotiator,MiCRONegotiator,0.4,0.4,0.16000000000000003,False,,
domain29,NaiveTitForTatNegotiator,NiceNegotiator,1.0,0.15359811350000002,0.15359811350000002,True,,
domain29,TimeBasedConcedingNegotiator,HybridAgent,0.8839873191000001,0.7252838007,0.6411416825674517,True,,0.611714243888855
domain29,TimeBasedConcedingNegotiator,AspirationNegotiator,0.6218132936,0.7096187486000001,0.44125037126727645,True,,
domain29,TimeBasedConcedingNegotiator,BoulwareTBNegotiator,0.6218132936,0.7096187486000001,0.44125037126727645,True,,
domain29,TimeBasedConcedingNegotiator,NaiveTitForTatNegotiator,0.8839873191000001,0.7252838007,0.6411416825674517,True,,
domain29,TimeBasedConcedingNegotiator,MiCRONegotiator,0.5287375847,0.8818480465,0.4662662061788233,True,,
domain29,TimeBasedConcedingNegotiator,NiceNegotiator,1.0,0.15359811350000002,0.15359811350000002,True,,
domain29,MiCRONegotiator,HybridAgent,0.9849491147,0.5309981135,0.5230061217991951,True,,0.3058571219444275
domain29,MiCRONegotiator,AspirationNegotiator,0.9056330860999999,0.6793074985,0.6152033462774261,True,,
domain29,MiCRONegotiator,BoulwareTBNegotiator,0.9056330860999999,0.6793074985,0.6152033462774261,True,,
domain29,MiCRONegotiator,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,False,,
domain29,MiCRONegotiator,TimeBasedConcedingNegotiator,0.9056330860999999,0.6793074985,0.6152033462774261,True,,
domain29,MiCRONegotiator,NiceNegotiator,1.0,0.15359811350000002,0.15359811350000002,True,,
domain29,NiceNegotiator,HybridAgent,0.4097522749,1.0,0.4097522749,True,,0.296136736869812
domain29,NiceNegotiator,AspirationNegotiator,0.4097522749,1.0,0.4097522749,True,,
domain29,NiceNegotiator,BoulwareTBNegotiator,0.4097522749,1.0,0.4097522749,True,,
domain29,NiceNegotiator,NaiveTitForTatNegotiator,0.4097522749,1.0,0.4097522749,True,,
domain29,NiceNegotiator,TimeBasedConcedingNegotiator,0.4097522749,1.0,0.4097522749,True,,
domain29,NiceNegotiator,MiCRONegotiator,0.4097522749,1.0,0.4097522749,True,,
domain30,HybridAgent,AspirationNegotiator,0.5800733056,0.80737,0.46833378474227205,True,1.8169587850570679,
domain30,HybridAgent,BoulwareTBNegotiator,0.6526774974,0.752187076,0.49093557834030366,True,1.8169587850570679,
domain30,HybridAgent,NaiveTitForTatNegotiator,0.37959626779999994,0.7376874583999999,0.2800234060115077,True,0.6813595443964005,
domain30,HybridAgent,TimeBasedConcedingNegotiator,0.6526774974,0.752187076,0.49093557834030366,True,1.8169587850570679,
domain30,HybridAgent,MiCRONegotiator,0.32289330559999996,1.0,0.32289330559999996,True,0.45423969626426697,
domain30,HybridAgent,NiceNegotiator,1.0,0.2682601928,0.2682601928,True,0.5,
domain30,AspirationNegotiator,HybridAgent,0.8003029050999999,0.5741741164,0.45951321338814555,True,,1.704784870147705
domain30,AspirationNegotiator,BoulwareTBNegotiator,0.5297343241,0.5826604268,0.3086552273707155,True,,
domain30,AspirationNegotiator,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,False,,
domain30,AspirationNegotiator,TimeBasedConcedingNegotiator,0.5297343241,0.5826604268,0.3086552273707155,True,,
